189942	1411
40890	1411
867111	1409
26706	1409
203347	1408
624267	1407
601429	1406
233926	1406
849886	1405
1004788	1404
508890	1404
192582	1402
511413	1401
709260	1400
250426	1400
302668	1400
444959	1399
424247	1398
999490	1397
910369	1397
345642	1397
506725	1397
492378	1397
451791	1396
150412	1396
188897	1396
966009	1395
592737	1395
158730	1395
276556	1394
795289	1394
877568	1394
823551	1392
277804	1391
302667	1391
456020	1391
651199	1391
726349	1390
854947	1389
414690	1388
864191	1388
696299	1387
246711	1386
879699	1386
641306	1385
459924	1383
417503	1383
766293	1383
763567	1383
707752	1382
74803	1382
338365	1382
685609	1381
199945	1381
333977	1381
240203	1377
205416	1377
92823	1377
300662	1376
419844	1376
190978	1374
785719	1372
428019	1372
60438	1372
459668	1371
263440	1371
43504	1371
440951	1368
641456	1368
470882	1366
982894	1366
510516	1366
965310	1366
499788	1365
672213	1363
536557	1362
608883	1362
410656	1360
640394	1360
685041	1360
144049	1360
306403	1357
862898	1357
1029920	1357
524290	1356
702818	1356
106018	1356
722061	1354
129088	1354
646213	1353
655390	1353
291624	1353
438638	1353
1017531	1352
252086	1352
376818	1349
677559	1349
709964	1348
379143	1348
296246	1347
872963	1346
245990	1345
641467	1345
612340	1344
621145	1342
455734	1342
549740	1342
198669	1341
206356	1340
354958	1340
518305	1340
200674	1339
94391	1339
38310	1338
221216	1337
245393	1336
214048	1336
544816	1335
372352	1334
149109	1334
719551	1333
416633	1332
347254	1332
494577	1332
520902	1332
600127	1331
617819	1331
679656	1329
496189	1328
921380	1328
211596	1328
315399	1327
970898	1326
301082	1326
693008	1325
444849	1325
824732	1325
787456	1325
269845	1324
633560	1323
298866	1323
237858	1323
850124	1322
904868	1322
205695	1321
439021	1321
730025	1321
35749	1320
777345	1319
822609	1318
725596	1318
789724	1318
759800	1318
906816	1316
942361	1316
448175	1316
208540	1315
870975	1315
452612	1315
864228	1314
959676	1314
853283	1313
866583	1313
309010	1311
784370	1311
97258	1310
53294	1309
940135	1309
715643	1309
150609	1307
645657	1305
906257	1305
640768	1305
187929	1303
695901	1303
983857	1301
266244	1299
40053	1299
38183	1299
977513	1298
734407	1297
508228	1296
861013	1296
459323	1295
106592	1295
271159	1294
301823	1294
731816	1293
643135	1293
762382	1293
306855	1292
38039	1292
62799	1291
538860	1291
838834	1291
927708	1290
983523	1290
130423	1290
162389	1288
414689	1288
275009	1287
927931	1286
135180	1286
217659	1286
514349	1286
67849	1285
95830	1284
787416	1284
769377	1283
856252	1281
151500	1280
451603	1280
75243	1280
209609	1278
195056	1277
470434	1277
415486	1276
613836	1276
1030513	1275
775314	1274
377713	1274
783301	1272
101657	1272
428604	1271
189193	1271
725501	1271
762582	1270
419324	1270
129460	1270
791481	1268
99369	1268
210892	1268
523306	1267
96446	1267
314940	1266
139772	1266
453867	1265
199680	1265
47465	1264
622507	1264
62301	1262
469982	1262
1030058	1261
110105	1260
315831	1260
39687	1260
301399	1260
498934	1259
963128	1258
876907	1257
928701	1257
609806	1257
216442	1256
373548	1256
431155	1256
462710	1255
609048	1255
778208	1254
965740	1254
129641	1253
725557	1253
534035	1252
774093	1252
270519	1251
591916	1251
628559	1251
26214	1250
676374	1250
203249	1249
219415	1248
556084	1248
860315	1248
655797	1247
371205	1246
46086	1246
313916	1246
336577	1246
965732	1246
313765	1246
634450	1245
46883	1244
668206	1244
614077	1243
593874	1243
617951	1243
592999	1242
932965	1242
264353	1241
599206	1241
711702	1240
766220	1239
101399	1239
909151	1238
963392	1238
720669	1237
38070	1237
778205	1236
456386	1236
538803	1236
824357	1234
51422	1234
854378	1234
1023933	1234
966840	1233
876230	1233
995914	1233
727439	1232
831989	1232
424594	1232
344185	1231
316174	1231
632264	1231
192468	1231
902292	1230
588300	1228
355541	1228
75242	1228
299749	1228
844080	1228
673864	1228
237620	1227
1010413	1227
456496	1226
150476	1224
856576	1224
548149	1223
920279	1221
38284	1221
830194	1218
999867	1217
515028	1216
609647	1216
828256	1215
199544	1215
452943	1214
990783	1214
505943	1214
33629	1214
458676	1214
462887	1214
190987	1213
251076	1213
818358	1213
431267	1212
224287	1211
238340	1210
542423	1210
930870	1209
81960	1208
556653	1206
725573	1205
624831	1205
139239	1205
157135	1204
192213	1204
356405	1203
50125	1203
459528	1203
205955	1202
471707	1202
133089	1202
258618	1202
63391	1201
543747	1201
185969	1200
973668	1200
207758	1199
130211	1199
676749	1198
681697	1198
102469	1197
826688	1197
617811	1196
995918	1196
94547	1195
941788	1195
970769	1194
632628	1193
870830	1193
1007284	1193
726818	1193
309579	1193
201539	1192
712814	1191
463573	1191
724503	1190
969152	1190
411020	1190
81937	1190
590296	1189
864651	1189
766762	1189
239654	1189
201797	1188
960093	1187
135947	1187
277839	1187
414944	1186
905585	1186
315374	1186
889079	1185
594214	1184
373223	1184
194963	1183
636824	1183
188603	1183
644601	1183
873491	1182
101286	1182
674655	1182
413959	1182
441547	1181
143036	1181
147437	1181
636338	1180
77951	1179
49140	1178
875598	1178
492182	1177
516022	1177
385395	1177
39193	1176
72092	1176
907687	1176
422794	1174
1022387	1174
838254	1174
449586	1173
370391	1172
459778	1172
101124	1172
475609	1171
198211	1171
765357	1170
720296	1170
105579	1169
688144	1168
429156	1168
376339	1168
202480	1167
462339	1167
848717	1167
675317	1167
548790	1167
690576	1167
144688	1166
31880	1166
674147	1166
823028	1164
311069	1164
348732	1163
502609	1163
100194	1162
460100	1162
211870	1162
643706	1161
452352	1161
924256	1161
781520	1159
101788	1157
508847	1156
199239	1155
733876	1155
971283	1155
764267	1155
589331	1155
943105	1154
956944	1154
780851	1154
970962	1154
508200	1154
868244	1153
995860	1152
812244	1152
549846	1152
432120	1152
667906	1151
344720	1151
548957	1151
945631	1150
452163	1150
8788	1150
596883	1150
541376	1149
975020	1149
727858	1148
1000588	1148
625765	1148
277809	1148
108740	1147
612923	1147
909358	1146
711713	1146
710067	1146
684718	1145
902250	1145
676145	1145
199126	1145
353369	1145
439616	1143
138575	1143
514328	1142
496375	1142
498982	1142
362799	1141
791426	1141
844019	1140
424016	1140
943483	1140
680663	1140
131358	1140
203191	1140
638421	1140
780088	1139
631952	1139
191308	1139
74595	1139
829476	1138
537386	1136
459900	1135
57214	1134
212848	1134
792577	1134
470586	1134
771760	1133
75079	1133
262529	1132
455790	1132
793806	1132
861099	1131
134327	1130
697002	1130
494747	1130
725511	1130
425600	1130
838827	1129
586252	1129
415284	1129
39733	1128
821100	1127
553224	1127
770709	1127
276727	1126
463045	1126
838578	1126
782006	1125
200603	1124
452545	1124
45011	1124
726020	1124
434482	1124
190739	1123
260934	1123
544071	1123
673133	1123
131434	1122
610473	1122
320615	1122
190747	1121
376341	1121
317199	1120
361145	1119
608403	1118
768785	1118
192855	1118
454379	1117
116526	1117
1003354	1116
252230	1116
645401	1116
245200	1115
833039	1115
628429	1115
642353	1114
198912	1114
771236	1114
392834	1114
948451	1113
212633	1113
477379	1113
79241	1113
690138	1112
766520	1112
1027380	1112
198002	1111
195941	1111
959743	1111
480269	1111
130166	1111
360241	1111
983171	1109
738292	1109
203219	1109
70781	1108
193140	1108
319865	1107
117528	1107
166516	1107
276867	1106
255365	1106
167518	1106
850329	1106
102994	1105
201351	1105
340825	1105
941546	1105
765584	1105
832704	1104
250001	1104
1005274	1104
688762	1104
637652	1104
828967	1104
860044	1103
109136	1103
680694	1103
79504	1103
519664	1103
635858	1102
455635	1102
623543	1102
363135	1102
968228	1102
916803	1101
787377	1100
655485	1100
65175	1100
714522	1099
841590	1099
309534	1099
46337	1098
447293	1097
188493	1097
234989	1097
48757	1096
494011	1096
332241	1096
522022	1095
992853	1094
544653	1094
822015	1094
110112	1093
508674	1093
51773	1092
768322	1092
608154	1092
852005	1091
980109	1091
634402	1091
203066	1091
616541	1091
645732	1090
540667	1090
144435	1090
117995	1089
275835	1089
369213	1089
763973	1089
691815	1088
962782	1088
60853	1088
416091	1087
769347	1087
597966	1087
995558	1087
1027451	1086
35778	1085
864797	1085
721072	1085
657026	1085
540811	1084
872392	1084
549247	1084
317599	1084
676421	1084
53030	1083
471361	1082
922359	1082
244332	1082
162282	1082
639761	1082
149352	1081
503177	1081
297787	1081
80082	1081
712037	1080
58801	1080
959630	1080
855530	1080
1031824	1080
311664	1079
207439	1079
541689	1079
910031	1079
172525	1078
195211	1078
970366	1078
1009792	1077
162932	1077
307325	1076
493600	1076
589368	1076
540577	1076
463585	1076
142541	1076
636930	1076
207202	1075
632169	1075
356013	1075
199011	1074
414731	1074
793527	1073
456580	1073
540226	1073
542303	1072
110446	1071
775833	1071
52791	1071
959568	1071
767020	1071
94183	1070
778043	1069
858919	1069
82624	1069
853359	1069
296805	1068
991732	1068
211045	1068
874115	1068
787615	1068
763927	1068
830085	1068
42589	1068
865048	1067
348913	1067
112713	1067
555681	1067
723443	1066
309274	1066
272941	1066
940399	1066
945707	1065
907128	1065
430732	1065
1024715	1065
981657	1064
925518	1064
110579	1063
438800	1063
96375	1063
464752	1063
246889	1063
855195	1063
517363	1062
943137	1062
263988	1062
776523	1062
782665	1062
518384	1062
655616	1061
902300	1061
155765	1061
692540	1060
435648	1060
153075	1060
187922	1060
28975	1060
636476	1059
850103	1059
647146	1058
674616	1058
313960	1057
167437	1057
678575	1055
219221	1054
617270	1054
675129	1054
412913	1053
908900	1053
673598	1053
170079	1053
717431	1052
463956	1052
711087	1052
775563	1051
52742	1051
198232	1051
31212	1051
375048	1050
75728	1050
89577	1050
834132	1049
779154	1049
633289	1048
28767	1048
414738	1048
777288	1048
938584	1048
249432	1048
421582	1048
453791	1047
272545	1047
799151	1047
196399	1047
730118	1047
48606	1046
414029	1046
80965	1046
433469	1045
926151	1045
640849	1045
265975	1044
715440	1044
768861	1044
690768	1044
193051	1044
220540	1043
212305	1043
222426	1043
941368	1043
828236	1043
1031198	1043
454328	1043
209461	1043
792623	1043
92871	1043
593560	1042
58613	1042
607029	1042
455622	1042
654327	1041
959697	1041
61444	1041
68135	1041
233133	1039
606122	1039
474178	1038
849648	1038
108408	1038
783299	1037
862354	1037
277424	1037
221735	1036
129634	1036
615076	1036
611619	1036
841417	1036
105567	1036
946546	1035
294518	1034
297681	1034
52757	1034
764375	1034
916295	1034
780174	1033
223508	1033
62820	1032
826699	1032
298279	1032
841266	1032
359824	1032
999293	1031
76173	1031
252249	1031
876954	1031
130007	1030
158002	1030
200837	1030
946504	1030
344887	1027
299206	1027
414197	1027
360193	1027
606469	1027
942825	1026
863870	1026
866925	1026
221836	1025
964774	1025
311102	1025
410046	1024
975891	1024
302521	1024
665917	1024
675752	1023
518692	1023
1030896	1023
44456	1022
59391	1022
212350	1021
370215	1021
867383	1021
520632	1020
260201	1020
136772	1020
945730	1020
193582	1020
722064	1019
247145	1019
71993	1019
827241	1019
146229	1018
41838	1018
72761	1018
194069	1018
439102	1018
49270	1017
451728	1017
196889	1017
827742	1017
108538	1016
202633	1016
847718	1016
730977	1016
500782	1016
545030	1015
436276	1015
734890	1015
207947	1015
234949	1014
974110	1014
943539	1014
48293	1014
359950	1014
772496	1014
265888	1014
193869	1013
241475	1013
980252	1013
825516	1013
677680	1013
152949	1011
310166	1011
428988	1011
38116	1011
261038	1011
83206	1010
536512	1010
224821	1010
410762	1009
799411	1009
928892	1009
251164	1009
708406	1009
243203	1009
496840	1009
775316	1008
647073	1007
742629	1007
991759	1007
668211	1007
203352	1007
50875	1007
1012479	1007
869972	1006
546704	1006
724328	1004
996548	1004
552149	1003
767795	1003
594233	1003
728123	1002
235657	1002
639803	1002
939743	1002
775293	1002
49512	1002
454776	1002
363234	1001
615489	1001
619569	1001
203977	1001
606675	1001
708541	1001
215966	1001
297778	1000
335681	1000
232589	999
830041	999
80072	999
869476	999
597129	998
781425	998
75247	997
110513	997
78837	997
667993	997
667365	996
709581	995
457465	994
786758	994
713802	994
361375	994
109441	994
74530	993
612800	993
93900	993
548159	991
971938	990
642197	990
929655	990
713738	990
104777	989
236259	989
909935	989
445239	989
368884	989
778713	989
642690	989
670667	988
840655	988
73307	988
506366	988
481888	987
505464	987
294504	987
137851	986
157696	986
237476	986
1021930	986
102847	986
273158	985
35475	985
417096	985
340523	985
347088	985
515440	984
375636	984
628347	983
425636	983
135344	983
131322	983
623774	982
940140	982
553902	981
678964	981
726001	981
768441	981
307850	981
732595	981
163326	980
963809	980
450118	980
949562	980
237565	980
60605	980
190804	980
619535	980
456491	979
412369	979
601496	978
676918	978
418135	978
873566	977
937858	977
669006	977
377642	976
681415	976
833512	976
680655	976
923599	975
192933	975
130105	975
804721	975
994409	975
308592	974
513477	973
832482	973
792909	973
35134	972
541630	972
333428	972
461770	972
786016	972
263918	971
334311	970
592207	970
707125	970
60070	970
33495	970
603425	970
784856	970
462374	969
189230	969
142632	968
410754	968
237495	967
870213	967
56563	967
533262	967
425692	967
444270	966
974754	966
80315	966
605868	965
37925	965
848177	965
47135	965
971095	965
169205	964
91820	964
1004135	964
414490	964
994434	963
248567	963
1003319	963
624459	963
419003	963
991305	963
734435	962
474669	962
58755	962
650551	961
631918	961
204539	961
472322	961
335205	960
826857	960
830715	960
556096	960
635904	959
1028558	958
508302	958
298376	958
166554	958
648638	958
197160	958
945379	958
416901	957
969279	957
142061	957
1019753	957
931007	957
145415	957
424574	956
242899	956
159788	955
940053	955
833059	955
80860	955
420528	955
307052	954
733156	954
151833	954
144506	954
671993	953
676005	953
435767	953
972745	952
377901	952
1020112	952
511653	951
353338	951
147540	951
226043	950
622234	950
940280	950
590521	950
585831	950
714970	950
725432	949
188960	949
551447	949
876227	949
828953	949
844856	949
774203	948
632781	948
910012	947
237437	947
45782	947
536330	946
956134	946
262441	946
725175	945
102417	945
944851	945
677575	944
1031248	944
41735	943
262492	943
427081	943
459213	943
42417	942
783072	942
909982	942
249142	942
659736	942
53927	942
50516	942
97622	942
920531	941
137539	941
1009981	940
133084	940
600855	940
603812	940
910383	939
99672	939
109367	939
837370	938
153676	938
847699	938
643928	938
415545	937
630369	937
966098	937
419029	937
416895	937
720001	937
864702	936
614053	936
833876	936
294328	936
239829	935
29443	935
340765	935
626502	934
421499	933
871137	933
285516	933
190836	933
707548	932
631632	932
872433	932
960244	932
721335	931
194908	931
607585	931
828270	931
726129	931
82304	931
461914	931
998659	931
248499	931
636122	931
142635	930
919907	930
218419	930
849167	929
543958	929
603	929
967475	929
693559	929
967283	928
636658	928
74780	928
409208	928
929725	928
277517	927
836890	927
680480	927
468936	927
193118	927
877857	927
112911	926
376657	925
672501	925
104483	925
423158	925
215961	924
215823	924
729017	924
63410	924
206505	924
191252	924
255407	924
313122	923
874452	923
353409	923
613658	923
54961	923
476307	923
506785	923
221639	923
495213	923
705964	922
302744	922
276684	922
980115	921
1031785	921
979099	921
29627	921
338174	921
649092	920
359230	920
99025	920
740279	920
910710	920
710662	920
916667	919
168470	919
557421	919
16016	918
866921	918
638559	918
765318	918
664792	918
914049	918
861995	918
248072	918
956321	917
762681	917
264708	917
960865	917
693009	917
237075	917
557649	916
609183	916
234841	916
155102	916
144632	916
1000610	915
98662	915
254519	915
963974	914
982300	914
726359	914
999763	914
362501	914
190497	914
337895	914
481151	914
652919	914
630387	914
617108	914
793193	913
65926	913
767710	912
235882	912
104918	912
493681	911
860750	911
876941	911
591246	911
965626	911
855290	911
142985	911
457038	911
727659	910
708115	910
925872	910
313475	910
167899	910
254157	910
113063	910
157625	910
297559	909
616261	909
799211	909
829491	909
767062	908
847393	908
1018706	908
636285	907
767727	907
631254	907
298502	907
238846	907
507787	907
552938	907
1018712	906
198312	906
416994	906
396262	906
510301	906
203783	906
298790	905
820922	905
709977	905
1016818	905
612220	905
302251	904
924444	904
273079	903
197226	902
513611	902
795792	902
762330	902
942164	901
541543	901
137710	901
637106	901
249903	901
971488	901
623427	900
511770	900
667612	900
770386	900
203420	899
870672	899
843360	899
508168	899
314186	899
424154	899
902285	899
925760	898
429897	898
780116	898
80569	898
444798	898
830997	898
155321	897
348660	897
47871	897
71620	897
221131	897
235458	897
550291	897
930226	897
104461	897
672449	896
372804	896
551609	896
309592	896
820339	896
601467	896
75956	895
266067	895
72190	895
110950	895
722101	895
220181	895
863018	895
915514	895
113094	895
601565	894
166203	894
424793	894
69465	893
775615	893
875674	893
255337	893
980817	893
557362	892
243069	892
949047	892
461700	892
727935	892
248055	892
254169	891
750502	891
675143	890
656526	890
